X Density
0.005 2.999998262
0.015 2.999996944
0.025 2.999994863
0.035 2.99999153
0.045 2.999986259
0.055 2.999978032
0.065 2.999965353
0.075 2.999946041
0.085 2.999916963
0.095 2.999873664
0.105 2.999809879
0.115 2.999716899
0.125 2.999582756
0.135 2.999391186
0.145 2.999120336
0.155 2.998741179
0.165 2.998215602
0.175 2.997494143
0.185 2.996513368
0.195 2.995192895
0.205 2.993432106
0.215 2.991106617
0.225 2.988064621
0.235 2.984123267
0.245 2.979065278
0.255 2.972636075
0.265 2.96454172
0.275 2.954448005
0.285 2.941981062
0.295 2.926729848
0.305 2.908250835
0.315 2.886075173
0.325 2.859718485
0.335 2.828693346
0.345 2.792524295
0.355 2.750765086
0.365 2.703017643
0.375 2.648952018
0.385 2.588326454
0.395 2.521006529
0.405 2.446982255
0.415 2.366382017
0.425 2.279482277
0.435 2.186712147
0.445 2.088652136
0.455 1.986026723
0.465 1.879690723
0.475 1.770609813
0.485 1.659835966
0.495 1.548478883
0.505 1.437674767
0.515 1.328554018
0.525 1.222209449
0.535 1.119666651
0.545 1.021857919
0.555 0.9296009493
0.565 0.8435831542
0.575 0.764352069
0.585 0.6923119069
0.595 0.6277259369
0.605 0.5707240062
0.615 0.5213142531
0.625 0.4793978727
0.635 0.4447857059
0.645 0.4172154397
0.655 0.396368308
0.665 0.381884362
0.675 0.3733756154
0.685 0.3704366359
0.695 0.3726524238
0.705 0.3796036768
0.715 0.3908697544
0.725 0.4060298252
0.735 0.4246627794
0.745 0.4463465335
0.755 0.4706573257
0.765 0.4971695272
0.775 0.5254563686
0.785 0.5550918318
0.795 0.5856537941
0.805 0.6167283486
0.815 0.6479150805
0.825 0.6788329633
0.835 0.7091264602
0.845 0.7384713774
0.855 0.7665800174
0.865 0.79320522
0.875 0.8181429373
0.885 0.841233056
0.895 0.8623582198
0.905 0.8814403709
0.915 0.8984344918
0.925 0.9133184833
0.935 0.9260762071
0.945 0.9366692854
0.955 0.9449731159
0.965 0.9506955499
0.975 0.9528962414
0.985 0.9505036117
0.995 0.9343898859
1.005 -1.065610114
