X Density
0.005 2.99843852
0.015 2.997301812
0.025 2.995572801
0.035 2.992932813
0.045 2.988988167
0.055 2.983222684
0.065 2.974974806
0.075 2.963420826
0.085 2.947566432
0.095 2.926250832
0.105 2.898167864
0.115 2.861907854
0.125 2.816022438
0.135 2.75911218
0.145 2.68993364
0.155 2.607519026
0.165 2.511298079
0.175 2.401209232
0.185 2.277785781
0.195 2.142203543
0.205 1.996279319
0.215 1.842414441
0.225 1.68348405
0.235 1.522679732
0.245 1.36331953
0.255 1.208644074
0.265 1.061619734
0.275 0.9247689133
0.285 0.8000439462
0.295 0.6887552104
0.305 0.5915570125
0.315 0.5084877535
0.325 0.4390549338
0.335 0.3823515212
0.345 0.337188458
0.355 0.3022285702
0.365 0.2761093987
0.375 0.2575458396
0.385 0.2454072139
0.395 0.2387668596
0.405 0.2369251121
0.415 0.2394084419
0.425 0.2459485844
0.435 0.256445929
0.445 0.2709215109
0.455 0.2894618973
0.465 0.3121612579
0.475 0.3390649783
0.485 0.3701192361
0.495 0.4051308515
0.505 0.4437412658
0.515 0.4854175548
0.525 0.5294619249
0.535 0.5750392663
0.545 0.6212202879
0.555 0.6670358423
0.565 0.7115366135
0.575 0.7538516568
0.585 0.7932394969
0.595 0.8291265962
0.605 0.8611298064
0.615 0.8890616003
0.625 0.9129190757
0.635 0.932859578
0.645 0.9491670267
0.655 0.9622135504
0.665 0.9724208243
0.675 0.9802247289
0.685 0.9860458111
0.695 0.9902667725
0.705 0.9932170586
0.715 0.9951637147
0.725 0.9963071134
0.735 0.9967799339
0.745 0.9966478725
0.755 0.9959108878
0.765 0.994504275
0.775 0.9922994261
0.785 0.9891046904
0.795 0.984667247
0.805 0.9786772567
0.815 0.9707757253
0.825 0.96056742
0.835 0.9476398005
0.845 0.9315882367
0.855 0.912046817
0.865 0.8887228683
0.875 0.8614319931
0.885 0.830129014
0.895 0.7949285157
0.905 0.7561060447
0.915 0.7140652019
0.925 0.669244021
0.935 0.6218958407
0.945 0.5716436585
0.955 0.5163387971
0.965 0.4504470218
0.975 0.3565550402
0.985 0.2127588455
0.995 -0.1324583409
1.005 -2.132458341
