X Density
0.005 2.955165645
0.015 2.924598146
0.025 2.880909825
0.035 2.819431312
0.045 2.736228232
0.055 2.628024812
0.065 2.492797939
0.075 2.33039639
0.085 2.143000583
0.095 1.935279027
0.105 1.714147116
0.115 1.488118934
0.125 1.26634411
0.135 1.057507802
0.145 0.868812785
0.155 0.7052427278
0.165 0.5692312212
0.175 0.460757395
0.185 0.3777901007
0.195 0.3169378251
0.205 0.2741444869
0.215 0.2452978544
0.225 0.2266702436
0.235 0.2151690747
0.245 0.2084207561
0.255 0.2047369305
0.265 0.2030177293
0.275 0.202638172
0.285 0.2033485807
0.295 0.2052037817
0.305 0.2085222379
0.315 0.213866125
0.325 0.2220265649
0.335 0.2339946767
0.345 0.2508993569
0.355 0.273897932
0.365 0.3040168829
0.375 0.3419559776
0.385 0.3878870511
0.395 0.4412925265
0.405 0.5008919564
0.415 0.5646928641
0.425 0.6301755036
0.435 0.6945866069
0.445 0.7552859885
0.455 0.8100734297
0.465 0.8574280557
0.475 0.8966169444
0.485 0.9276650878
0.495 0.9512127068
0.505 0.968307815
0.515 0.9801870317
0.525 0.9880878034
0.535 0.9931168121
0.545 0.9961800066
0.555 0.9979651061
0.565 0.9989600289
0.575 0.9994898948
0.585 0.9997587173
0.595 0.9998869766
0.605 0.9999409568
0.615 0.9999530228
0.625 0.9999337255
0.635 0.9998770815
0.645 0.9997600409
0.655 0.9995364871
0.665 0.9991254602
0.675 0.9983929553
0.685 0.9971269098
0.695 0.9950061575
0.705 0.9915664001
0.715 0.9861696066
0.725 0.9779871614
0.735 0.9660103358
0.745 0.9491023775
0.755 0.9261026341
0.765 0.8959832903
0.775 0.8580440713
0.785 0.8121129605
0.795 0.758707473
0.805 0.6991080342
0.815 0.6353071079
0.825 0.5698244183
0.835 0.5054131785
0.845 0.4447134291
0.855 0.3899250088
0.865 0.3425678088
0.875 0.3033722327
0.885 0.2723069155
0.895 0.2487156688
0.905 0.2315109186
0.915 0.2193586614
0.925 0.2107850922
0.935 0.2041065126
0.945 0.1970581941
0.955 0.1855502501
0.965 0.1618283198
0.975 0.103819481
0.985 -0.01563464614
0.995 -0.3931586275
1.005 -2.393158628
