X Density
0.005 2.939798299
0.015 2.899196115
0.025 2.84177447
0.035 2.762098353
0.045 2.656116123
0.055 2.521105962
0.065 2.356399289
0.075 2.163998998
0.085 1.948845454
0.095 1.71858558
0.105 1.482815399
0.115 1.25190718
0.125 1.035655164
0.135 0.8420325304
0.145 0.6763229544
0.155 0.5407823542
0.165 0.4348403461
0.175 0.3557181199
0.185 0.2992613293
0.195 0.260778568
0.205 0.235726054
0.215 0.2201580347
0.225 0.2109389341
0.235 0.2057661484
0.245 0.2030748748
0.255 0.2018935365
0.265 0.201700979
0.275 0.20231514
0.285 0.2038240661
0.295 0.2065563856
0.305 0.2110790737
0.315 0.2182039814
0.325 0.2289802964
0.335 0.2446486619
0.345 0.2665363797
0.355 0.295884489
0.365 0.333617199
0.375 0.3800889374
0.385 0.4348664173
0.395 0.4966122627
0.405 0.5631244569
0.415 0.6315509687
0.425 0.6987502986
0.435 0.7617233283
0.445 0.8180177144
0.455 0.8660135046
0.465 0.905035037
0.475 0.935285095
0.485 0.9576435187
0.495 0.9733988936
0.505 0.9839833294
0.515 0.9907617428
0.525 0.9948994724
0.535 0.9973065744
0.545 0.9986407314
0.555 0.9993449424
0.565 0.9996985923
0.575 0.9998670798
0.585 0.9999422898
0.595 0.999971681
0.605 0.9999769516
0.615 0.9999644396
0.625 0.999929301
0.635 0.9998547243
0.645 0.9997064537
0.655 0.9994219772
0.665 0.9988931183
0.675 0.9979407014
0.685 0.9962808255
0.695 0.9934844742
0.705 0.9889360104
0.715 0.981801278
0.725 0.9710214276
0.735 0.9553518659
0.745 0.9334637697
0.755 0.9041155495
0.765 0.8663828097
0.775 0.8199110639
0.785 0.765133582
0.795 0.7033877348
0.805 0.6368755358
0.815 0.5684490102
0.825 0.501249641
0.835 0.4382765014
0.845 0.3819818117
0.855 0.3339851946
0.865 0.2949614403
0.875 0.2647054914
0.885 0.2423316527
0.895 0.2265364399
0.905 0.2158503215
0.915 0.2088151497
0.925 0.2040370293
0.935 0.2000430766
0.945 0.194841622
0.955 0.1846297342
0.965 0.1619280704
0.975 0.1049367897
0.985 -0.01327412559
0.995 -0.3888358202
1.005 -2.38883582
