X Density
0.005 2.999977216
0.015 2.999960113
0.025 2.999933351
0.035 2.999890982
0.045 2.999824892
0.055 2.999723355
0.065 2.999569614
0.075 2.999340055
0.085 2.999001897
0.095 2.998510278
0.105 2.997804714
0.115 2.996804849
0.125 2.995405526
0.135 2.993471215
0.145 2.990829948
0.155 2.987266983
0.165 2.98251854
0.175 2.976266088
0.185 2.96813174
0.195 2.957675475
0.205 2.944394917
0.215 2.927728486
0.225 2.90706263
0.235 2.881743775
0.245 2.851095362
0.255 2.814440048
0.265 2.771126748
0.275 2.72056173
0.285 2.66224248
0.295 2.595792624
0.305 2.520995754
0.315 2.437825815
0.325 2.346471561
0.335 2.247352779
0.345 2.141126314
0.355 2.028680527
0.365 1.911117574
0.375 1.789723814
0.385 1.665929548
0.395 1.541260214
0.405 1.417281877
0.415 1.295544379
0.425 1.177525739
0.435 1.064581317
0.445 0.9579008602
0.455 0.8584758785
0.465 0.7670789606
0.475 0.6842556375
0.485 0.6103284333
0.495 0.5454118293
0.505 0.4894361248
0.515 0.4421776586
0.525 0.4032925931
0.535 0.3723514547
0.545 0.3488718606
0.555 0.3323472892
0.565 0.3222703164
0.575 0.3181493843
0.585 0.3195188186
0.595 0.3259424254
0.605 0.3370115125
0.615 0.3523385817
0.625 0.3715481857
0.635 0.3942665487
0.645 0.4201115033
0.655 0.4486841214
0.665 0.4795631333
0.675 0.5123028723
0.685 0.5464350775
0.695 0.5814744827
0.705 0.6169277382
0.715 0.6523049013
0.725 0.6871324975
0.735 0.7209670341
0.745 0.7534078305
0.755 0.7841081224
0.765 0.8127835788
0.775 0.8392176188
0.785 0.8632632028
0.795 0.8848410682
0.805 0.9039346525
0.815 0.9205821736
0.825 0.9348665024
0.835 0.9469035553
0.845 0.9568299553
0.855 0.9647906604
0.865 0.970927147
0.875 0.9753665552
0.885 0.9782119333
0.895 0.9795332805
0.905 0.9793583341
0.915 0.9776605557
0.925 0.9743391296
0.935 0.969178882
0.945 0.9617725809
0.955 0.9513325498
0.965 0.9364437349
0.975 0.913811987
0.985 0.8796849981
0.995 0.8118470273
1.005 -1.188152973
