X Density
0.005 2.999591542
0.015 2.999290376
0.025 2.998826827
0.035 2.998108193
0.045 2.997014744
0.055 2.995382454
0.065 2.992990338
0.075 2.989546994
0.085 2.984676617
0.095 2.977905567
0.105 2.968651034
0.115 2.956213742
0.125 2.939776934
0.135 2.918413997
0.145 2.891106925
0.155 2.856777319
0.165 2.81433073
0.175 2.762713864
0.185 2.700982643
0.195 2.628377367
0.205 2.544399612
0.215 2.448884174
0.225 2.342058682
0.235 2.22458357
0.245 2.097566143
0.255 1.962544467
0.265 1.821439492
0.275 1.676477123
0.285 1.530085169
0.295 1.384773063
0.305 1.243004316
0.315 1.107072641
0.325 0.9789923548
0.335 0.8604120991
0.345 0.752558291
0.355 0.6562114857
0.365 0.5717153645
0.375 0.4990148869
0.385 0.4377176096
0.395 0.3871705518
0.405 0.3465443607
0.415 0.3149168578
0.425 0.2913491348
0.435 0.2749489724
0.445 0.2649181995
0.455 0.2605824502
0.465 0.2614034288
0.475 0.2669751484
0.485 0.2770066264
0.495 0.2912942163
0.505 0.3096871566
0.515 0.3320500842
0.525 0.3582262033
0.535 0.3880045499
0.545 0.4210943333
0.555 0.4571086778
0.565 0.4955592387
0.575 0.5358621657
0.585 0.5773548134
0.595 0.6193215479
0.605 0.6610260988
0.615 0.7017472633
0.625 0.7408144844
0.635 0.7776399265
0.645 0.8117441684
0.655 0.8427734312
0.665 0.8705072624
0.675 0.8948566502
0.685 0.9158535137
0.695 0.9336332697
0.705 0.9484126506
0.715 0.9604651038
0.725 0.9700959609
0.735 0.9776191944
0.745 0.9833370665
0.755 0.9875234076
0.765 0.9904107452
0.775 0.9921810881
0.785 0.9929599088
0.795 0.9928127656
0.805 0.9917440487
0.815 0.9896974987
0.825 0.9865583675
0.835 0.9821573279
0.845 0.9762764289
0.855 0.9686574726
0.865 0.959013102
0.875 0.9470405509
0.885 0.9324372902
0.895 0.9149164221
0.905 0.8942170608
0.915 0.8700994721
0.925 0.8423045585
0.935 0.8104288417
0.945 0.7736400906
0.955 0.7299126317
0.965 0.6749449717
0.975 0.5965517932
0.985 0.4798700168
0.995 0.2262687201
1.005 -1.77373128
