X Density
0.005 2.999997756
0.015 2.999996055
0.025 2.999993372
0.035 2.999989079
0.045 2.999982297
0.055 2.999971727
0.065 2.999955458
0.075 2.999930721
0.085 2.999893543
0.095 2.999838289
0.105 2.999757066
0.115 2.999638943
0.125 2.999468951
0.135 2.999226829
0.145 2.99888548
0.155 2.998409076
0.165 2.997750814
0.175 2.99685028
0.185 2.995630438
0.195 2.993994272
0.205 2.991821139
0.215 2.988962952
0.225 2.985240338
0.235 2.980438994
0.245 2.974306496
0.255 2.966549884
0.265 2.956834382
0.275 2.944783632
0.285 2.929981843
0.295 2.911978198
0.305 2.890293841
0.315 2.864431641
0.325 2.833888793
0.335 2.798172167
0.345 2.756816082
0.355 2.70940201
0.365 2.655579453
0.375 2.595087076
0.385 2.527773004
0.395 2.453613096
0.405 2.372725968
0.415 2.285383645
0.425 2.192016811
0.435 2.093213933
0.445 1.989713827
0.455 1.882391627
0.465 1.772238514
0.475 1.660336012
0.485 1.547825982
0.495 1.435877783
0.505 1.325654272
0.515 1.21827838
0.525 1.114801995
0.535 1.016178684
0.545 0.923241544
0.555 0.8366870705
0.565 0.7570655441
0.575 0.6847779726
0.585 0.6200792096
0.595 0.563086496
0.605 0.5137923753
0.615 0.4720807391
0.625 0.4377446719
0.635 0.4105047865
0.645 0.3900268639
0.655 0.3759378118
0.665 0.3678392183
0.675 0.3653180676
0.685 0.3679544816
0.695 0.3753266255
0.705 0.3870131488
0.715 0.4025937073
0.725 0.42164822
0.735 0.4437555487
0.745 0.4684922589
0.755 0.4954320269
0.765 0.5241461244
0.775 0.5542052399
0.785 0.5851827213
0.795 0.6166591423
0.805 0.6482279424
0.815 0.6795017643
0.825 0.7101190311
0.835 0.7397502655
0.845 0.7681036658
0.855 0.7949294967
0.865 0.8200229352
0.875 0.8432251027
0.885 0.8644221002
0.895 0.8835419082
0.905 0.9005489612
0.915 0.9154359322
0.925 0.9282116581
0.935 0.9388821772
0.945 0.9474204098
0.955 0.9537007052
0.965 0.957417168
0.975 0.9576259774
0.985 0.9532561909
0.995 0.9357495409
1.005 -1.064250459
