X Density
0.005 2.966500626
0.015 2.943445877
0.025 2.910194851
0.035 2.862836975
0.045 2.797791303
0.055 2.711701542
0.065 2.601884735
0.075 2.466865999
0.085 2.306873791
0.095 2.12418102
0.105 1.923188229
0.115 1.710185111
0.125 1.49279201
0.135 1.279157666
0.145 1.077051479
0.155 0.8930177311
0.165 0.7317453999
0.175 0.5957542143
0.185 0.4854222157
0.195 0.3993054649
0.205 0.3346474443
0.215 0.2879556879
0.225 0.2555357757
0.235 0.2339079503
0.245 0.2200747926
0.255 0.2116465227
0.265 0.2068555595
0.275 0.2045019899
0.285 0.2038692108
0.295 0.2046390257
0.305 0.206822653
0.315 0.2107118506
0.325 0.2168445204
0.335 0.2259725127
0.345 0.2390163021
0.355 0.2569922031
0.365 0.2809032619
0.375 0.3115947953
0.385 0.3495883861
0.395 0.3949209926
0.405 0.4470244269
0.415 0.5046805458
0.425 0.5660767149
0.435 0.6289656082
0.445 0.6909082788
0.455 0.7495573535
0.465 0.8029256591
0.475 0.8495887911
0.485 0.8887872012
0.495 0.9204186053
0.505 0.9449367327
0.515 0.96319025
0.525 0.9762421052
0.535 0.9852048381
0.545 0.9911153139
0.555 0.9948579474
0.565 0.9971332326
0.575 0.9984607791
0.585 0.9992034561
0.595 0.9996004793
0.605 0.9998005578
0.615 0.9998899035
0.625 0.9999129221
0.635 0.9998853218
0.645 0.9998002287
0.655 0.9996279821
0.665 0.9993099721
0.675 0.998746541
0.685 0.9977789093
0.695 0.9961655945
0.705 0.9935550671
0.715 0.9894585036
0.725 0.9832292187
0.735 0.9740580842
0.745 0.9609958497
0.755 0.9430124077
0.765 0.9190984055
0.775 0.8884057772
0.785 0.8504117986
0.795 0.8050790598
0.805 0.7529755765
0.815 0.695319423
0.825 0.6339231897
0.835 0.5710341327
0.845 0.5090910321
0.855 0.4504408356
0.865 0.3970696341
0.875 0.3503991043
0.885 0.3111819875
0.895 0.2795037249
0.905 0.2548693081
0.915 0.2363294078
0.925 0.2225786536
0.935 0.2119166088
0.945 0.2019288187
0.955 0.1882969791
0.965 0.163004471
0.975 0.1037013796
0.985 -0.01701680045
0.995 -0.3961464832
1.005 -2.396146483
