X Density
0.005 2.985798867
0.015 2.975808837
0.025 2.961094942
0.035 2.939550646
0.045 2.90894477
0.055 2.866785673
0.065 2.810453569
0.075 2.737422797
0.085 2.645549343
0.095 2.533395088
0.105 2.400545082
0.115 2.247863463
0.125 2.077632625
0.135 1.893531697
0.145 1.70043411
0.155 1.504035877
0.165 1.31035942
0.175 1.125203912
0.185 0.9536252908
0.195 0.7995237463
0.205 0.6653948369
0.215 0.5522680295
0.225 0.4598216901
0.235 0.3866346289
0.245 0.3305172028
0.255 0.2888618479
0.265 0.2589620638
0.275 0.238265854
0.285 0.2245490099
0.295 0.2160106179
0.305 0.2113047438
0.315 0.2095274137
0.325 0.2101775055
0.335 0.2131057654
0.345 0.2184599608
0.355 0.2266280989
0.365 0.2381771291
0.375 0.2537825088
0.385 0.27414481
0.395 0.2998929534
0.405 0.3314789027
0.415 0.369074401
0.425 0.4124848873
0.435 0.4610974143
0.445 0.5138769971
0.455 0.5694191807
0.465 0.6260567925
0.475 0.6820080791
0.485 0.7355444898
0.495 0.7851517913
0.505 0.8296593515
0.515 0.8683190912
0.525 0.9008259784
0.535 0.9272832704
0.545 0.9481251775
0.555 0.9640151996
0.565 0.9757393471
0.575 0.9841103935
0.585 0.9898937283
0.595 0.9937591037
0.605 0.9962571343
0.615 0.997815754
0.625 0.9987501706
0.635 0.999279877
0.645 0.9995473744
0.655 0.9996347996
0.665 0.9995761358
0.675 0.9993638675
0.685 0.9989497469
0.695 0.9982398817
0.705 0.9970848074
0.715 0.9952657577
0.725 0.9924791289
0.735 0.9883221672
0.745 0.9822840566
0.755 0.9737475445
0.765 0.9620065604
0.775 0.9463044432
0.785 0.9258950085
0.795 0.9001246698
0.805 0.8685286165
0.815 0.8309286542
0.825 0.7875162019
0.835 0.7389026773
0.845 0.6861222059
0.855 0.6305784367
0.865 0.5739371279
0.875 0.5179768145
0.885 0.4644183312
0.895 0.4147573199
0.905 0.3701198117
0.915 0.3311470661
0.925 0.297890606
0.935 0.2696399806
0.945 0.2445511271
0.955 0.2184763941
0.965 0.183240306
0.975 0.1161412201
0.985 -0.01071284778
0.995 -0.3936402708
1.005 -2.393640271
