X Density
0.005 2.999815486
0.015 2.999678626
0.025 2.999466813
0.035 2.999136128
0.045 2.998628753
0.055 2.997863988
0.065 2.996730817
0.075 2.995079365
0.085 2.992711151
0.095 2.989368454
0.105 2.984723318
0.115 2.978367032
0.125 2.969801192
0.135 2.958431735
0.145 2.94356754
0.155 2.924425271
0.165 2.90014208
0.175 2.869797462
0.185 2.832445024
0.195 2.787154122
0.205 2.733060302
0.215 2.669422369
0.225 2.595682701
0.235 2.511526487
0.245 2.416934778
0.255 2.312226069
0.265 2.19808139
0.275 2.075548867
0.285 1.946025189
0.295 1.811213439
0.305 1.673058937
0.315 1.533666966
0.325 1.395208183
0.335 1.259818875
0.345 1.129503864
0.355 1.006049632
0.365 0.8909542464
0.375 0.7853789214
0.385 0.6901239039
0.395 0.6056290021
0.405 0.531996821
0.415 0.4690348747
0.425 0.4163113882
0.435 0.3732188945
0.445 0.3390396764
0.455 0.3130076165
0.465 0.2943619861
0.475 0.2823899412
0.485 0.276455855
0.495 0.2760169414
0.505 0.2806258161
0.515 0.2899216202
0.525 0.303612062
0.535 0.3214492148
0.545 0.3432021331
0.555 0.3686293533
0.565 0.3974541224
0.575 0.4293447946
0.585 0.4639022551
0.595 0.5006555237
0.605 0.5390658977
0.615 0.5785391804
0.625 0.6184447745
0.635 0.6581397857
0.645 0.6969958295
0.655 0.7344260374
0.665 0.7699098156
0.675 0.803013226
0.685 0.8334033826
0.695 0.8608559208
0.705 0.8852553133
0.715 0.9065884864
0.725 0.9249327553
0.735 0.9404394935
0.745 0.953315144
0.755 0.9638011802
0.765 0.9721544576
0.775 0.9786291068
0.785 0.9834607722
0.795 0.9868536521
0.805 0.9889704855
0.815 0.9899254126
0.825 0.9897795013
0.835 0.9885386966
0.845 0.986153983
0.855 0.9825236109
0.865 0.9774972816
0.875 0.9708821103
0.885 0.9624498753
0.895 0.9519442355
0.905 0.9390847982
0.915 0.9235608815
0.925 0.9050001844
0.935 0.8828766085
0.945 0.8563028011
0.955 0.8234771567
0.965 0.7809125327
0.975 0.7194584909
0.985 0.6282077333
0.995 0.4372419209
1.005 -1.562758079
