X Density
0.005 2.99189858
0.015 2.986136323
0.025 2.977560194
0.035 2.96483007
0.045 2.946443778
0.055 2.920618076
0.065 2.885323588
0.075 2.838377245
0.085 2.777588811
0.095 2.700957709
0.105 2.606906741
0.115 2.494528495
0.125 2.363811221
0.135 2.215806422
0.145 2.052702555
0.155 1.877779053
0.165 1.695231579
0.175 1.509880228
0.185 1.326793059
0.195 1.150873361
0.205 0.9864664015
0.215 0.8370383291
0.225 0.7049669433
0.235 0.5914642058
0.245 0.4966282465
0.255 0.419602955
0.265 0.3588098774
0.275 0.312211958
0.285 0.2775714412
0.295 0.2526730085
0.305 0.2354949898
0.315 0.2243232559
0.325 0.217811804
0.335 0.2149998319
0.345 0.2152970812
0.355 0.2184481476
0.365 0.2244834919
0.375 0.2336614026
0.385 0.2464022965
0.395 0.263215312
0.405 0.2846174774
0.415 0.3110476652
0.425 0.3427804906
0.435 0.3798483395
0.445 0.4219817666
0.455 0.4685786481
0.465 0.5187101676
0.475 0.5711670371
0.485 0.6245430747
0.495 0.6773466937
0.505 0.7281255622
0.515 0.7755870062
0.525 0.818697397
0.535 0.8567476819
0.545 0.8893784541
0.555 0.9165650372
0.565 0.9385693997
0.575 0.9558700307
0.585 0.9690825699
0.595 0.9788830563
0.605 0.9859428003
0.615 0.9908800583
0.625 0.9942298715
0.635 0.9964303548
0.645 0.9978217702
0.655 0.9986539215
0.665 0.9990975391
0.675 0.9992560511
0.685 0.9991751251
0.695 0.9988483723
0.705 0.9982184995
0.715 0.9971739744
0.725 0.9955419698
0.735 0.9930790563
0.745 0.9894618559
0.755 0.9842805988
0.765 0.9770391312
0.775 0.967165156
0.785 0.9540340924
0.795 0.9370086842
0.805 0.9154942509
0.815 0.8890064309
0.825 0.8572448254
0.835 0.8201628584
0.845 0.778022278
0.855 0.7314208128
0.865 0.6812839963
0.875 0.6288168577
0.885 0.575417116
0.895 0.5225569399
0.905 0.4716428106
0.915 0.4238585157
0.925 0.3799808324
0.935 0.340106874
0.945 0.3031809514
0.955 0.2657476059
0.965 0.2201821666
0.975 0.1443443683
0.985 0.01073115497
0.995 -0.3729741063
1.005 -2.372974106
