X Density
0.005 2.447100631
0.015 2.139059623
0.025 1.781147617
0.035 1.402730821
0.045 1.045509251
0.055 0.7452101155
0.065 0.5205508719
0.075 0.3709860452
0.085 0.2823733506
0.095 0.2356675822
0.105 0.2137964353
0.115 0.2047251767
0.125 0.2014125311
0.135 0.2003590745
0.145 0.2000733749
0.155 0.2000101748
0.165 0.2000001212
0.175 0.1999997461
0.185 0.2000006827
0.195 0.2000028757
0.205 0.2000094668
0.215 0.2000296057
0.225 0.2000887845
0.235 0.2002546759
0.245 0.2006965814
0.255 0.2018098768
0.265 0.2044494589
0.275 0.2103019974
0.285 0.2223546449
0.295 0.2452149421
0.305 0.2847750383
0.315 0.3465777764
0.325 0.4327444715
0.335 0.5388732803
0.345 0.6535697196
0.355 0.762011423
0.365 0.8516980495
0.375 0.9166791239
0.385 0.9580034569
0.395 0.9811034502
0.405 0.9924559574
0.415 0.9973517725
0.425 0.9991948263
0.435 0.9997938878
0.445 0.9999583246
0.455 0.9999946087
0.465 1.000000179
0.475 1.000000353
0.485 1.000000118
0.495 1.000000023
0.505 1.000000002
0.515 0.9999999996
0.525 0.9999999995
0.535 0.9999999987
0.545 0.9999999952
0.555 0.9999999815
0.565 0.9999999313
0.575 0.9999997523
0.585 0.9999991355
0.595 0.9999970859
0.605 0.9999905288
0.615 0.9999703946
0.625 0.9999112158
0.635 0.9997453242
0.645 0.9993034186
0.655 0.9981901232
0.665 0.9955505411
0.675 0.9896980026
0.685 0.9776453551
0.695 0.9547850579
0.705 0.9152249617
0.715 0.8534222236
0.725 0.7672555285
0.735 0.6611267197
0.745 0.5464302804
0.755 0.437988577
0.765 0.3483019505
0.775 0.2833208761
0.785 0.2419965431
0.795 0.2188965498
0.805 0.2075440426
0.815 0.2026482274
0.825 0.2008051733
0.835 0.2002061105
0.845 0.2000416682
0.855 0.2000053622
0.865 0.1999997064
0.875 0.1999992078
0.885 0.1999982437
0.895 0.1999940238
0.905 0.1999790246
0.915 0.1999281205
0.925 0.1997621349
0.935 0.1992325587
0.945 0.1976306406
0.955 0.1927808393
0.965 0.1794960983
0.975 0.1396208894
0.985 0.0499188222
0.995 -0.2744895319
1.005 -2.274489532
