X Density
0.005 2.208856809
0.015 1.803507912
0.025 1.37400329
0.035 0.9757898617
0.045 0.6577250384
0.055 0.4391504771
0.065 0.3098627853
0.075 0.2440353769
0.085 0.2152376774
0.095 0.2044724885
0.105 0.2010759889
0.115 0.2001952691
0.125 0.2000191849
0.135 0.1999973656
0.145 0.1999982207
0.155 0.1999995496
0.165 0.1999999566
0.175 0.2000000859
0.185 0.2000003479
0.195 0.2000013327
0.205 0.2000049396
0.215 0.2000175574
0.225 0.2000597068
0.235 0.2001932851
0.245 0.2005940903
0.255 0.2017224606
0.265 0.2046930044
0.275 0.2119149691
0.285 0.2280273622
0.295 0.2604534198
0.305 0.318550402
0.315 0.4092229484
0.325 0.5294204124
0.335 0.6626686712
0.345 0.7857188861
0.355 0.8806623278
0.365 0.9421915168
0.375 0.9758310579
0.385 0.9913714963
0.395 0.9974180272
0.405 0.9993766279
0.415 0.9998899882
0.425 0.9999911183
0.435 1.000002377
0.445 1.000001236
0.455 1.000000289
0.465 1.000000035
0.475 0.9999999983
0.485 0.9999999982
0.495 0.9999999996
0.505 1
0.515 1
0.525 0.9999999999
0.535 0.9999999998
0.545 0.9999999989
0.555 0.9999999951
0.565 0.9999999791
0.575 0.9999999135
0.585 0.9999996543
0.595 0.9999986679
0.605 0.9999950605
0.615 0.9999824426
0.625 0.9999402932
0.635 0.9998067149
0.645 0.9994059097
0.655 0.9982775394
0.665 0.9953069956
0.675 0.9880850309
0.685 0.9719726378
0.695 0.9395465802
0.705 0.881449598
0.715 0.7907770516
0.725 0.6705795876
0.735 0.5373313288
0.745 0.4142811139
0.755 0.3193376722
0.765 0.2578084832
0.775 0.2241689421
0.785 0.2086285037
0.795 0.2025819728
0.805 0.2006233721
0.815 0.2001100118
0.825 0.2000088816
0.835 0.199997623
0.845 0.1999987629
0.855 0.1999997047
0.865 0.1999999385
0.875 0.1999998854
0.885 0.1999995085
0.895 0.1999979656
0.905 0.1999919058
0.915 0.1999686945
0.925 0.1998841085
0.935 0.1995814022
0.945 0.1985734785
0.955 0.1951829227
0.965 0.1851929937
0.975 0.152252577
0.985 0.07515617044
0.995 -0.2262396676
1.005 -2.226239668
