X Density
0.005 2.85055947
0.015 2.754309371
0.025 2.624249398
0.035 2.454539421
0.045 2.245382324
0.055 2.002298156
0.065 1.736037367
0.075 1.461323281
0.085 1.194482952
0.095 0.9505742383
0.105 0.7408448833
0.115 0.5712398361
0.125 0.4422692882
0.135 0.35006317
0.145 0.2880910096
0.155 0.2489404046
0.165 0.2256976295
0.175 0.2127352922
0.185 0.2059489831
0.195 0.2026186742
0.205 0.2010944151
0.215 0.2004590664
0.225 0.2002522186
0.235 0.200282677
0.245 0.2005242797
0.255 0.2010784849
0.265 0.2021879616
0.275 0.2042891291
0.285 0.2080914912
0.295 0.2146640045
0.305 0.2254936939
0.315 0.2424647151
0.325 0.2676989625
0.335 0.3032180973
0.345 0.3504426603
0.355 0.4096294537
0.365 0.4794288775
0.375 0.5567663998
0.385 0.6371773818
0.395 0.715563153
0.405 0.7871595254
0.415 0.8484113581
0.425 0.8974849342
0.435 0.934302983
0.445 0.9601715514
0.455 0.9771931111
0.465 0.9876820935
0.475 0.9937342826
0.485 0.9970030966
0.495 0.9986546749
0.505 0.9994345157
0.515 0.999778112
0.525 0.9999190543
0.535 0.9999726939
0.545 0.999991518
0.555 0.9999974965
0.565 0.9999990039
0.575 0.9999987597
0.585 0.999997051
0.595 0.9999925411
0.605 0.9999815513
0.615 0.9999556795
0.625 0.9998967256
0.635 0.9997668721
0.645 0.9994908609
0.655 0.9989257079
0.665 0.9978130661
0.675 0.9957110833
0.685 0.991908541
0.695 0.9853359968
0.705 0.9745063047
0.715 0.9575352842
0.725 0.9323010373
0.735 0.8967819027
0.745 0.8495573397
0.755 0.7903705463
0.765 0.7205711225
0.775 0.6432336001
0.785 0.5628226181
0.795 0.4844368465
0.805 0.4128404728
0.815 0.3515886361
0.825 0.3025150473
0.835 0.2656969588
0.845 0.2398282685
0.855 0.2228063418
0.865 0.2123162741
0.875 0.2062609342
0.885 0.2029831424
0.895 0.2013064437
0.905 0.2004576269
0.915 0.1999278248
0.925 0.1992939854
0.935 0.1979519731
0.945 0.1946490375
0.955 0.1862366386
0.965 0.1658789987
0.975 0.1125750285
0.985 0.0001300831023
0.995 -0.3651793253
1.005 -2.365179325
