X Density
0.005 3
0.015 2.999999999
0.025 2.999999999
0.035 2.999999998
0.045 2.999999997
0.055 2.999999995
0.065 2.999999993
0.075 2.999999988
0.085 2.999999981
0.095 2.999999971
0.105 2.999999954
0.115 2.999999929
0.125 2.999999891
0.135 2.999999834
0.145 2.999999749
0.155 2.999999621
0.165 2.999999433
0.175 2.999999157
0.185 2.999998754
0.195 2.99999817
0.205 2.999997327
0.215 2.999996119
0.225 2.999994398
0.235 2.99999196
0.245 2.999988525
0.255 2.999983715
0.265 2.999977019
0.275 2.999967748
0.285 2.999954987
0.295 2.99993752
0.305 2.999913749
0.315 2.999881578
0.325 2.999838286
0.335 2.999780355
0.345 2.999703272
0.355 2.999601279
0.365 2.999467084
0.375 2.999291508
0.385 2.999063079
0.395 2.998767552
0.405 2.998387362
0.415 2.997900998
0.425 2.997282299
0.435 2.996499679
0.445 2.995515269
0.455 2.994284007
0.465 2.99275266
0.475 2.990858825
0.485 2.988529912
0.495 2.985682148
0.505 2.982219637
0.515 2.978033517
0.525 2.973001271
0.535 2.966986233
0.545 2.959837361
0.555 2.951389331
0.565 2.941463011
0.575 2.929866373
0.585 2.916395902
0.595 2.900838535
0.605 2.882974163
0.615 2.862578713
0.625 2.839427799
0.635 2.813300918
0.645 2.783986138
0.655 2.751285197
0.665 2.715018915
0.675 2.675032788
0.685 2.631202619
0.695 2.583440005
0.705 2.531697527
0.715 2.475973423
0.725 2.416315594
0.735 2.352824729
0.745 2.285656434
0.755 2.215022188
0.765 2.141189057
0.775 2.064478094
0.785 1.985261399
0.795 1.903957879
0.805 1.821027776
0.815 1.736966089
0.825 1.65229504
0.835 1.567555782
0.845 1.483299563
0.855 1.400078531
0.865 1.318436352
0.875 1.238898636
0.885 1.161962843
0.895 1.088086541
0.905 1.017671075
0.915 0.9510333464
0.925 0.888349562
0.935 0.8295282117
0.945 0.7739436496
0.955 0.7197179822
0.965 0.6626879983
0.975 0.5908705746
0.985 0.4892312134
0.995 0.2585825493
1.005 -1.741417451
