X Density
0.005 2.999916142
0.015 2.999853626
0.025 2.999756424
0.035 2.999603769
0.045 2.999367899
0.055 2.999009479
0.065 2.998473484
0.075 2.997684226
0.085 2.996539364
0.095 2.994902892
0.105 2.992597224
0.115 2.98939461
0.125 2.985008322
0.135 2.979084191
0.145 2.971193348
0.155 2.960827148
0.165 2.947395464
0.175 2.930229565
0.185 2.908590809
0.195 2.881686137
0.205 2.848691089
0.215 2.808780475
0.225 2.761166219
0.235 2.705141093
0.245 2.640126236
0.255 2.565719599
0.265 2.481741818
0.275 2.388275674
0.285 2.285695273
0.295 2.174681469
0.305 2.056220857
0.315 1.931586827
0.325 1.802302625
0.335 1.670087938
0.345 1.536792058
0.355 1.404317993
0.365 1.274542827
0.375 1.149240037
0.385 1.03000936
0.395 0.9182190801
0.405 0.8149644578
0.415 0.7210445213
0.425 0.6369577675
0.435 0.5629157023
0.445 0.4988717158
0.455 0.444561696
0.465 0.3995521217
0.475 0.3632911601
0.485 0.3351585129
0.495 0.3145103246
0.505 0.3007163049
0.515 0.2931872001
0.525 0.2913917742
0.535 0.2948634383
0.545 0.3031975166
0.555 0.3160408145
0.565 0.3330756278
0.575 0.3540005919
0.585 0.3785108208
0.595 0.4062796371
0.605 0.4369438797
0.615 0.4700943098
0.625 0.5052720773
0.635 0.5419715841
0.645 0.5796494575
0.655 0.617738767
0.665 0.6556671376
0.675 0.6928770823
0.685 0.728846712
0.695 0.763109008
0.705 0.795268045
0.715 0.825010901
0.725 0.8521144462
0.735 0.8764467
0.745 0.8979629388
0.755 0.9166971604
0.765 0.9327498352
0.775 0.9462730689
0.785 0.9574543645
0.795 0.9665001166
0.805 0.9736198177
0.815 0.9790117507
0.825 0.9828507077
0.835 0.9852780535
0.845 0.9863942607
0.855 0.9862538937
0.865 0.984862888
0.875 0.9821778323
0.885 0.9781067027
0.895 0.9725099379
0.905 0.9651995334
0.915 0.9559310673
0.925 0.9443783249
0.935 0.9300658514
0.945 0.9122224582
0.955 0.8894003051
0.965 0.8589544439
0.975 0.8143736118
0.985 0.7480564333
0.995 0.6129675806
1.005 -1.387032419
