X Density
0.005 2.999998654
0.015 2.999997632
0.025 2.999996018
0.035 2.999993429
0.045 2.999989332
0.055 2.999982928
0.065 2.999973045
0.075 2.999957968
0.085 2.999935228
0.095 2.999901301
0.105 2.999851219
0.115 2.999778051
0.125 2.999672239
0.135 2.99952074
0.145 2.999305958
0.155 2.999004412
0.165 2.998585128
0.175 2.998007698
0.185 2.997220018
0.195 2.996155675
0.205 2.994731018
0.215 2.992841949
0.225 2.99036051
0.235 2.987131398
0.245 2.982968548
0.255 2.977652021
0.265 2.970925433
0.275 2.962494228
0.285 2.952025123
0.295 2.939147059
0.305 2.923453994
0.315 2.90450984
0.325 2.881855758
0.335 2.855019972
0.345 2.823530086
0.355 2.786927764
0.365 2.744785448
0.375 2.696724601
0.385 2.642434776
0.395 2.581692675
0.405 2.514380202
0.415 2.440500485
0.425 2.360190796
0.435 2.273731408
0.445 2.181549539
0.455 2.084217786
0.465 1.982446718
0.475 1.877071632
0.485 1.769033833
0.495 1.659357148
0.505 1.549120686
0.515 1.439429129
0.525 1.331381994
0.535 1.22604339
0.545 1.12441375
0.555 1.027404891
0.565 0.9358195125
0.575 0.8503359426
0.585 0.7714985801
0.595 0.6997141159
0.605 0.6352532438
0.615 0.5782572558
0.625 0.528748653
0.635 0.4866447297
0.645 0.4517729968
0.655 0.4238873202
0.665 0.4026837327
0.675 0.3878150436
0.685 0.3789035787
0.695 0.3755516252
0.705 0.3773494085
0.715 0.3838806612
0.725 0.39472605
0.735 0.4094648814
0.745 0.4276756097
0.755 0.4489357117
0.765 0.4728214772
0.775 0.4989081966
0.785 0.5267711185
0.795 0.5559874176
0.805 0.5861392596
0.815 0.616817905
0.825 0.6476286598
0.835 0.6781963721
0.845 0.7081710975
0.855 0.7372335187
0.865 0.7650996977
0.875 0.7915247662
0.885 0.8163051937
0.895 0.8392792993
0.905 0.860325634
0.915 0.879358638
0.925 0.8963204461
0.935 0.9111657542
0.945 0.9238351252
0.955 0.9341901435
0.965 0.9419289971
0.975 0.9460597334
0.985 0.9454451526
0.995 0.9299383374
1.005 -1.070061663
