X Density
0.005 2.999303509
0.015 2.998792332
0.025 2.998008885
0.035 2.99680094
0.045 2.994974902
0.055 2.992269547
0.065 2.988338916
0.075 2.982735623
0.085 2.974895374
0.095 2.964124753
0.105 2.949594921
0.115 2.93034413
0.125 2.90529207
0.135 2.873268608
0.145 2.833058626
0.155 2.783463238
0.165 2.723375746
0.175 2.651868525
0.185 2.568284754
0.195 2.472326999
0.205 2.364133396
0.215 2.244331946
0.225 2.114064477
0.235 1.974974133
0.245 1.829153692
0.255 1.67905625
0.265 1.527374125
0.275 1.376895814
0.285 1.230353652
0.295 1.090276144
0.305 0.9588584979
0.315 0.8378626949
0.325 0.7285549328
0.335 0.6316838742
0.345 0.547498632
0.355 0.4758013502
0.365 0.4160261784
0.375 0.3673346683
0.385 0.3287172175
0.395 0.2990910065
0.405 0.2773866073
0.415 0.262617688
0.425 0.2539306347
0.435 0.2506331228
0.445 0.2522025071
0.455 0.2582762767
0.465 0.268627749
0.475 0.283130736
0.485 0.3017172068
0.495 0.3243320648
0.505 0.3508890991
0.515 0.3812319521
0.525 0.4151035286
0.535 0.4521266137
0.545 0.4917975432
0.555 0.5334936094
0.565 0.576493566
0.575 0.6200092587
0.585 0.6632252253
0.595 0.7053422516
0.605 0.7456204779
0.615 0.7834177955
0.625 0.8182199374
0.635 0.8496597613
0.645 0.8775245606
0.655 0.9017516416
0.665 0.92241364
0.675 0.939695984
0.685 0.9538694219
0.695 0.9652606125
0.705 0.9742234666
0.715 0.9811133388
0.725 0.9862654228
0.735 0.9899779445
0.745 0.9925000818
0.755 0.9940240514
0.765 0.9946805284
0.775 0.9945365103
0.785 0.9935948646
0.795 0.9917950732
0.805 0.9890150297
0.815 0.985074108
0.825 0.9797380201
0.835 0.9727261777
0.845 0.9637222958
0.855 0.9523887922
0.865 0.9383851114
0.875 0.9213893749
0.885 0.9011216487
0.895 0.8773653538
0.905 0.8499803229
0.915 0.8188948677
0.925 0.7840527517
0.935 0.7452578902
0.945 0.7018289519
0.955 0.6516796151
0.965 0.5900115746
0.975 0.5025190872
0.985 0.3714942356
0.995 0.07704160978
1.005 -1.92295839
