X Density
0.005 2.999999991
0.015 2.999999985
0.025 2.999999974
0.035 2.999999957
0.045 2.99999993
0.055 2.999999886
0.065 2.999999817
0.075 2.999999709
0.085 2.999999542
0.095 2.999999287
0.105 2.999998899
0.115 2.999998313
0.125 2.999997437
0.135 2.999996137
0.145 2.99999422
0.155 2.999991416
0.165 2.999987343
0.175 2.999981471
0.185 2.999973064
0.195 2.999961111
0.205 2.999944234
0.215 2.999920569
0.225 2.999887613
0.235 2.999842029
0.245 2.999779406
0.255 2.999693954
0.265 2.999578132
0.275 2.999422201
0.285 2.999213674
0.295 2.998936671
0.305 2.99857116
0.315 2.998092074
0.325 2.997468302
0.335 2.996661556
0.345 2.995625109
0.355 2.994302428
0.365 2.992625708
0.375 2.990514355
0.385 2.987873443
0.395 2.98459221
0.405 2.980542657
0.415 2.975578331
0.425 2.969533373
0.435 2.962221952
0.445 2.953438168
0.455 2.942956549
0.465 2.930533242
0.475 2.915907991
0.485 2.898806985
0.495 2.878946631
0.505 2.856038275
0.515 2.829793858
0.525 2.799932452
0.535 2.766187564
0.545 2.728315064
0.555 2.68610152
0.565 2.6393727
0.575 2.588001949
0.585 2.531918124
0.595 2.471112759
0.605 2.40564612
0.615 2.335651843
0.625 2.261339869
0.635 2.182997449
0.645 2.10098805
0.655 2.015748085
0.665 1.927781475
0.675 1.837652126
0.685 1.745974527
0.695 1.653402738
0.705 1.560618112
0.715 1.468316169
0.725 1.377193055
0.735 1.287932066
0.745 1.20119066
0.755 1.117588422
0.765 1.037696312
0.775 0.962027533
0.785 0.8910302269
0.795 0.8250821276
0.805 0.7644872254
0.815 0.7094743881
0.825 0.6601978155
0.835 0.6167391332
0.845 0.5791108772
0.855 0.547261074
0.865 0.5210785796
0.875 0.5003987619
0.885 0.4850089323
0.895 0.4746524602
0.905 0.4690293221
0.915 0.4677876297
0.925 0.470493812
0.935 0.4765457591
0.945 0.4849700868
0.955 0.4937990009
0.965 0.4991525863
0.975 0.4895612732
0.985 0.4507303807
0.995 0.2751250117
1.005 -1.724874988
