X Density
0.005 2.999999982
0.015 2.999999968
0.025 2.999999945
0.035 2.999999909
0.045 2.999999851
0.055 2.999999759
0.065 2.999999614
0.075 2.999999388
0.085 2.99999904
0.095 2.999998508
0.105 2.999997702
0.115 2.999996491
0.125 2.999994686
0.135 2.999992017
0.145 2.999988101
0.155 2.999982399
0.165 2.999974158
0.175 2.999962337
0.185 2.999945504
0.195 2.999921709
0.205 2.999888312
0.215 2.999841776
0.225 2.999777393
0.235 2.999688946
0.245 2.999568298
0.255 2.999404883
0.265 2.999185089
0.275 2.998891531
0.285 2.99850219
0.295 2.99798941
0.305 2.997318759
0.315 2.996447735
0.325 2.995324344
0.335 2.993885548
0.345 2.992055617
0.355 2.989744429
0.365 2.986845761
0.375 2.983235638
0.385 2.978770829
0.395 2.973287588
0.405 2.966600737
0.415 2.958503227
0.425 2.948766286
0.435 2.937140294
0.445 2.923356494
0.455 2.907129646
0.465 2.888161699
0.475 2.86614654
0.485 2.840775811
0.495 2.811745763
0.505 2.778765044
0.515 2.741563267
0.525 2.699900138
0.535 2.653574878
0.545 2.602435621
0.555 2.546388416
0.565 2.485405467
0.575 2.419532216
0.585 2.348892891
0.595 2.273694194
0.605 2.194226827
0.615 2.110864679
0.625 2.024061529
0.635 1.934345285
0.645 1.84230984
0.655 1.748604766
0.665 1.653923154
0.675 1.558988011
0.685 1.464537678
0.695 1.371310798
0.705 1.280031368
0.715 1.191394401
0.725 1.106052698
0.735 1.024605156
0.745 0.9475869495
0.755 0.8754618469
0.765 0.8086167824
0.775 0.7473587242
0.785 0.6919137553
0.795 0.6424281981
0.805 0.5989715374
0.815 0.5615408396
0.825 0.530066331
0.835 0.5044177897
0.845 0.4844114119
0.855 0.4698168355
0.865 0.4603640241
0.875 0.455749714
0.885 0.4556430327
0.895 0.4596895735
0.905 0.4675123216
0.915 0.4787053125
0.925 0.4928104584
0.935 0.5092490135
0.945 0.5271603573
0.955 0.5448965708
0.965 0.5592768834
0.975 0.5608535178
0.985 0.537885964
0.995 0.3998775409
1.005 -1.600122459
