X Density
0.005 2.999686824
0.015 2.999455425
0.025 2.999098569
0.035 2.998543964
0.045 2.997697601
0.055 2.996429822
0.065 2.994564632
0.075 2.991867969
0.085 2.988035062
0.095 2.982677601
0.105 2.975311866
0.115 2.965349295
0.125 2.95209135
0.135 2.934730716
0.145 2.91236092
0.155 2.883996248
0.165 2.848603289
0.175 2.805144558
0.185 2.752633511
0.195 2.690198786
0.205 2.617154066
0.215 2.533068528
0.225 2.437831779
0.235 2.331706676
0.245 2.215363596
0.255 2.089890751
0.265 1.956776955
0.275 1.817865684
0.285 1.67528213
0.295 1.531337802
0.305 1.388419783
0.315 1.248873513
0.325 1.114888866
0.335 0.9883989372
0.345 0.8709996777
0.355 0.763896181
0.365 0.6678786526
0.375 0.5833280345
0.385 0.5102484359
0.395 0.4483212184
0.405 0.3969740492
0.415 0.3554575578
0.425 0.3229223937
0.435 0.29849034
0.445 0.2813144902
0.455 0.2706251144
0.465 0.265759507
0.475 0.2661756534
0.485 0.2714508675
0.495 0.2812675709
0.505 0.2953891098
0.515 0.3136289452
0.525 0.3358167425
0.535 0.3617648478
0.545 0.3912383881
0.555 0.4239317845
0.565 0.4594538259
0.575 0.4973226476
0.585 0.5369710319
0.595 0.5777614726
0.605 0.6190095026
0.615 0.660012992
0.625 0.7000845556
0.635 0.7385839616
0.645 0.7749475196
0.655 0.8087118504
0.665 0.8395301332
0.675 0.8671797964
0.685 0.8915615397
0.695 0.9126904359
0.705 0.9306805467
0.715 0.9457249337
0.725 0.9580731205
0.735 0.9680079807
0.745 0.9758237372
0.755 0.9818063301
0.765 0.9862169305
0.775 0.9892789204
0.785 0.9911682804
0.795 0.9920070789
0.805 0.991859639
0.815 0.9907309735
0.825 0.9885671917
0.835 0.9852577539
0.845 0.9806396254
0.855 0.974503509
0.865 0.9666023375
0.875 0.9566620118
0.885 0.9443938171
0.895 0.9295067824
0.905 0.9117159011
0.915 0.8907371254
0.925 0.8662506723
0.935 0.8377882406
0.945 0.8044761975
0.955 0.7643451706
0.965 0.7133566517
0.975 0.6403670503
0.985 0.5318885735
0.995 0.299409369
1.005 -1.700590631
