X Density
0.005 2.99999995
0.015 2.999999912
0.025 2.999999851
0.035 2.999999753
0.045 2.999999595
0.055 2.999999346
0.065 2.999998955
0.075 2.999998349
0.085 2.999997419
0.095 2.999996004
0.105 2.999993871
0.115 2.999990682
0.125 2.999985956
0.135 2.999979011
0.145 2.999968886
0.155 2.999954244
0.165 2.999933237
0.175 2.999903332
0.185 2.999861091
0.195 2.999801879
0.205 2.999719511
0.215 2.999605797
0.225 2.999449989
0.235 2.999238102
0.245 2.998952107
0.255 2.998568954
0.265 2.998059455
0.275 2.997386971
0.285 2.996505941
0.295 2.99536024
0.305 2.993881389
0.315 2.99198664
0.325 2.989577005
0.335 2.986535264
0.345 2.982724062
0.355 2.977984175
0.365 2.972133084
0.375 2.964963983
0.385 2.956245374
0.395 2.945721398
0.405 2.933113064
0.415 2.918120518
0.425 2.90042646
0.435 2.879700813
0.445 2.855606678
0.455 2.827807564
0.465 2.795975817
0.475 2.759802087
0.485 2.719005624
0.495 2.673345092
0.505 2.62262953
0.515 2.566729053
0.525 2.505584808
0.535 2.439217736
0.545 2.367735633
0.555 2.291338112
0.565 2.210319063
0.575 2.125066356
0.585 2.036058599
0.595 1.943858923
0.605 1.849105898
0.615 1.752501809
0.625 1.654798689
0.635 1.556782583
0.645 1.459256637
0.655 1.363023659
0.665 1.268868819
0.675 1.177543144
0.685 1.089748421
0.695 1.006124027
0.705 0.9272361035
0.715 0.8535693495
0.725 0.785521583
0.735 0.7234010613
0.745 0.6674264283
0.755 0.6177290343
0.765 0.5743572842
0.775 0.5372826052
0.785 0.5064065921
0.795 0.4815688873
0.805 0.4625553787
0.815 0.4491063505
0.825 0.440924287
0.835 0.4376811133
0.845 0.4390247329
0.855 0.4445847991
0.865 0.4539777157
0.875 0.4668108787
0.885 0.4826861235
0.895 0.5012021183
0.905 0.5219548485
0.915 0.54453366
0.925 0.5685066925
0.935 0.5933765989
0.945 0.6184746872
0.955 0.6426177737
0.965 0.6636014468
0.975 0.6748496802
0.985 0.6682468736
0.995 0.5788809429
1.005 -1.421119057
