X Density
0.005 2.999995157
0.015 2.999991498
0.025 2.999985738
0.035 2.99997655
0.045 2.999962091
0.055 2.999939648
0.065 2.999905273
0.075 2.99985328
0.085 2.999775592
0.095 2.999660874
0.105 2.999493412
0.115 2.999251698
0.125 2.998906652
0.135 2.998419454
0.145 2.997738927
0.155 2.996798473
0.165 2.995512544
0.175 2.993772695
0.185 2.991443304
0.195 2.9883571
0.205 2.984310685
0.215 2.979060344
0.225 2.972318474
0.235 2.963751036
0.245 2.952976483
0.255 2.939566668
0.265 2.923050177
0.275 2.902918542
0.285 2.878635671
0.295 2.849650665
0.305 2.815414051
0.315 2.775397163
0.325 2.729114189
0.335 2.676146067
0.345 2.616165214
0.355 2.548959768
0.365 2.474455933
0.375 2.392736886
0.385 2.304056799
0.395 2.20884865
0.405 2.107724811
0.415 2.001469775
0.425 1.891024883
0.435 1.777465419
0.445 1.661970989
0.455 1.545790582
0.465 1.430204106
0.475 1.316482494
0.485 1.205848555
0.495 1.099440725
0.505 0.9982816496
0.515 0.9032531578
0.525 0.8150787207
0.535 0.7343139276
0.545 0.6613449516
0.555 0.5963944289
0.565 0.5395337105
0.575 0.490700086
0.585 0.4497173571
0.595 0.416318059
0.605 0.3901656912
0.615 0.370875507
0.625 0.3580326963
0.635 0.3512071523
0.645 0.3499643948
0.655 0.3538726028
0.665 0.3625060554
0.675 0.3754455598
0.685 0.39227665
0.695 0.4125864507
0.705 0.4359601238
0.715 0.4619777487
0.725 0.4902123505
0.735 0.5202295977
0.745 0.5515894644
0.755 0.5838499109
0.765 0.6165724125
0.775 0.649328963
0.785 0.6817100322
0.795 0.7133328564
0.805 0.7438494097
0.815 0.7729534298
0.825 0.8003859496
0.835 0.8259389136
0.845 0.8494566032
0.855 0.8708347585
0.865 0.8900174327
0.875 0.9069917343
0.885 0.9217806708
0.895 0.9344342656
0.905 0.9450189097
0.915 0.95360437
0.925 0.9602468627
0.935 0.9649638898
0.945 0.9676945558
0.955 0.9682164821
0.965 0.9660433174
0.975 0.9599044185
0.985 0.9483645068
0.995 0.9220345668
1.005 -1.077965433
