X Density
0.005 2.999996254
0.015 2.99999342
0.025 2.999988957
0.035 2.999981829
0.045 2.999970596
0.055 2.999953137
0.065 2.999926351
0.075 2.999885762
0.085 2.99982499
0.095 2.999735051
0.105 2.999603444
0.115 2.999412984
0.125 2.999140336
0.135 2.998754199
0.145 2.998213096
0.155 2.997462753
0.165 2.996433033
0.175 2.995034463
0.185 2.993154373
0.195 2.990652771
0.205 2.98735807
0.215 2.983062897
0.225 2.977520242
0.235 2.970440289
0.245 2.961488312
0.255 2.95028408
0.265 2.936403205
0.275 2.919380885
0.285 2.898718419
0.295 2.873892787
0.305 2.844369432
0.315 2.809618217
0.325 2.769132276
0.335 2.722449254
0.345 2.669174165
0.355 2.609002843
0.365 2.541744792
0.375 2.467344067
0.385 2.38589678
0.395 2.297663892
0.405 2.203078082
0.415 2.102743773
0.425 1.997429781
0.435 1.888054453
0.445 1.775663693
0.455 1.661402727
0.465 1.546482926
0.475 1.432145361
0.485 1.319623023
0.495 1.21010372
0.505 1.104695675
0.515 1.004397579
0.525 0.9100745859
0.535 0.8224412483
0.545 0.7420519405
0.555 0.6692987448
0.565 0.6044163121
0.575 0.5474927557
0.585 0.4984853118
0.595 0.4572392784
0.605 0.4235086682
0.615 0.3969770544
0.625 0.3772772518
0.635 0.3640087325
0.645 0.3567519928
0.655 0.35507944
0.665 0.3585627176
0.675 0.3667767054
0.685 0.3793006995
0.695 0.3957174669
0.705 0.4156109832
0.715 0.4385636882
0.725 0.4641540405
0.735 0.4919550355
0.745 0.521534174
0.755 0.5524551673
0.765 0.5842814442
0.775 0.6165813169
0.785 0.6489344803
0.795 0.6809393747
0.805 0.7122208521
0.815 0.742437551
0.825 0.7712884025
0.835 0.7985177624
0.845 0.8239187687
0.855 0.8473346587
0.865 0.868657918
0.875 0.8878272597
0.885 0.9048225162
0.895 0.9196575279
0.905 0.9323709752
0.915 0.943014672
0.925 0.9516379957
0.935 0.9582647653
0.945 0.9628571632
0.955 0.9652407246
0.965 0.9650120766
0.975 0.9610609369
0.985 0.9521324895
0.995 0.9295246472
1.005 -1.070475353
