X Density
0.005 2.717910213
0.015 2.54538543
0.025 2.324196778
0.035 2.055687666
0.045 1.753513047
0.055 1.438971546
0.065 1.136441957
0.075 0.867780459
0.085 0.6475991265
0.095 0.4811137867
0.105 0.3649868564
0.115 0.2902723321
0.125 0.2459414213
0.135 0.2216946159
0.145 0.2094794521
0.155 0.2038191755
0.165 0.2014121599
0.175 0.2004764319
0.185 0.2001466565
0.195 0.2000449446
0.205 0.2000255689
0.215 0.2000457079
0.225 0.2001131141
0.235 0.2002788193
0.245 0.2006618986
0.255 0.2015074631
0.265 0.2032862059
0.275 0.2068406314
0.285 0.2135634495
0.295 0.2255520652
0.305 0.2456253576
0.315 0.2770459714
0.325 0.3228228498
0.335 0.3846335099
0.345 0.4616868402
0.355 0.5500845722
0.365 0.6431910606
0.375 0.7330877592
0.385 0.8125929011
0.395 0.8769873394
0.405 0.9247599285
0.415 0.9572337412
0.425 0.9774659894
0.435 0.9890203836
0.445 0.9950667937
0.455 0.997963289
0.465 0.9992310685
0.475 0.9997364056
0.485 0.9999188506
0.495 0.9999779812
0.505 0.9999949219
0.515 0.9999990885
0.525 0.9999999105
0.535 1.00000001
0.545 0.9999999873
0.555 0.9999999255
0.565 0.9999997585
0.575 0.9999992708
0.585 0.9999978681
0.595 0.9999939553
0.605 0.9999834016
0.615 0.9999559301
0.625 0.9998870611
0.635 0.9997211594
0.645 0.999338083
0.655 0.9984925308
0.665 0.9967137928
0.675 0.9931593684
0.685 0.9864365505
0.695 0.9744479348
0.705 0.9543746424
0.715 0.9229540286
0.725 0.8771771502
0.735 0.8153664901
0.745 0.7383131598
0.755 0.6499154278
0.765 0.5568089394
0.775 0.4669122408
0.785 0.3874070988
0.795 0.3230126605
0.805 0.2752400711
0.815 0.2427662575
0.825 0.222534006
0.835 0.2109796001
0.845 0.2049331498
0.855 0.2020365195
0.865 0.2007682965
0.875 0.2002615339
0.885 0.2000746124
0.895 0.2000017418
0.905 0.199943651
0.915 0.199818952
0.925 0.1994744841
0.935 0.1985119981
0.945 0.1959095486
0.955 0.1888678582
0.965 0.1710993739
0.975 0.1225267139
0.985 0.01789323301
0.995 -0.3333979488
1.005 -2.333397949
