X Density
0.005 2.999759699
0.015 2.999581794
0.025 2.999306932
0.035 2.998878758
0.045 2.99822352
0.055 2.997238868
0.065 2.995784904
0.075 2.993674117
0.085 2.99066019
0.095 2.986426169
0.105 2.980572799
0.115 2.972608144
0.125 2.961939958
0.135 2.94787251
0.145 2.929609724
0.155 2.906266485
0.165 2.876889672
0.175 2.840489929
0.185 2.796084387
0.195 2.742749391
0.205 2.679681085
0.215 2.606260323
0.225 2.522117251
0.235 2.427189974
0.245 2.321771401
0.255 2.206538591
0.265 2.082559937
0.275 1.951277149
0.285 1.814461219
0.295 1.674144053
0.305 1.532529972
0.315 1.391893479
0.325 1.25447127
0.335 1.122357179
0.345 0.9974085158
0.355 0.8811710741
0.365 0.7748281305
0.375 0.6791762728
0.385 0.5946282391
0.395 0.5212404164
0.405 0.4587605628
0.415 0.4066898705
0.425 0.3643527861
0.435 0.3309680391
0.445 0.3057150009
0.455 0.2877906382
0.465 0.2764537401
0.475 0.2710546068
0.485 0.2710498226
0.495 0.2760029931
0.505 0.2855733302
0.515 0.2994947068
0.525 0.3175482645
0.535 0.3395318731
0.545 0.3652297146
0.555 0.3943850351
0.565 0.4266786692
0.575 0.4617153341
0.585 0.4990189316
0.595 0.5380372409
0.605 0.5781554912
0.615 0.6187174606
0.625 0.6590520369
0.635 0.6985026741
0.645 0.7364569575
0.655 0.7723735637
0.665 0.8058042649
0.675 0.8364092323
0.685 0.8639646482
0.695 0.8883624513
0.705 0.9096028011
0.715 0.9277804704
0.725 0.9430667958
0.735 0.9556890044
0.745 0.9659086969
0.755 0.974001047
0.765 0.9802359226
0.775 0.9848617272
0.785 0.9880923574
0.795 0.9900973322
0.805 0.9909949145
0.815 0.990847917
0.825 0.9896618753
0.835 0.98738534
0.845 0.9839121602
0.855 0.9790857453
0.865 0.9727053396
0.875 0.9645342288
0.885 0.9543093923
0.895 0.9417511264
0.905 0.9265691028
0.915 0.9084568031
0.925 0.8870577605
0.935 0.8618636139
0.945 0.8319829001
0.955 0.7955214143
0.965 0.7487129351
0.975 0.6814287725
0.985 0.5815038093
0.995 0.3700268636
1.005 -1.629973136
