X Density
0.005 3
0.015 2.999999999
0.025 2.999999999
0.035 2.999999998
0.045 2.999999996
0.055 2.999999994
0.065 2.999999991
0.075 2.999999985
0.085 2.999999976
0.095 2.999999963
0.105 2.999999942
0.115 2.99999991
0.125 2.999999862
0.135 2.999999789
0.145 2.99999968
0.155 2.999999519
0.165 2.99999928
0.175 2.99999893
0.185 2.999998421
0.195 2.999997682
0.205 2.999996619
0.215 2.999995098
0.225 2.999992933
0.235 2.99998987
0.245 2.999985564
0.255 2.999979544
0.265 2.999971177
0.275 2.999959615
0.285 2.999943729
0.295 2.999922029
0.305 2.999892556
0.315 2.999852752
0.325 2.999799305
0.335 2.999727944
0.345 2.999633209
0.355 2.999508155
0.365 2.999344019
0.375 2.999129806
0.385 2.998851827
0.395 2.998493145
0.405 2.998032958
0.415 2.997445894
0.425 2.996701226
0.435 2.995762017
0.445 2.994584183
0.455 2.993115512
0.465 2.991294629
0.475 2.989049958
0.485 2.986298678
0.495 2.98294575
0.505 2.978883017
0.515 2.973988461
0.525 2.968125651
0.535 2.961143455
0.545 2.952876067
0.555 2.943143427
0.565 2.931752082
0.575 2.918496546
0.585 2.903161212
0.595 2.885522841
0.605 2.865353646
0.615 2.842424978
0.625 2.816511572
0.635 2.787396311
0.645 2.754875442
0.655 2.718764105
0.665 2.678902094
0.675 2.635159642
0.685 2.587443113
0.695 2.535700362
0.705 2.47992561
0.715 2.420163622
0.725 2.356512998
0.735 2.289128429
0.745 2.218221762
0.755 2.144061771
0.765 2.066972571
0.775 1.987330647
0.785 1.905560537
0.795 1.82212923
0.805 1.737539424
0.815 1.652321789
0.825 1.567026462
0.835 1.482213981
0.845 1.398445913
0.855 1.316275392
0.865 1.236237724
0.875 1.158841077
0.885 1.084556895
0.895 1.013808887
0.905 0.9469575599
0.915 0.8842727978
0.925 0.8258778433
0.935 0.7716201696
0.945 0.7207975745
0.955 0.6714083433
0.965 0.6190689473
0.975 0.5511084541
0.985 0.4516334925
0.995 0.2140036885
1.005 -1.785996311
