X Density
0.005 2.999999192
0.015 2.999998577
0.025 2.999997605
0.035 2.999996043
0.045 2.999993565
0.055 2.999989684
0.065 2.999983677
0.075 2.999974487
0.085 2.99996058
0.095 2.999939757
0.105 2.999908899
0.115 2.999863626
0.125 2.999797858
0.135 2.999703234
0.145 2.999568391
0.155 2.999378034
0.165 2.999111809
0.175 2.998742907
0.185 2.998236408
0.195 2.997547322
0.205 2.996618325
0.215 2.995377205
0.225 2.993734032
0.235 2.991578128
0.245 2.988774901
0.255 2.985162697
0.265 2.980549812
0.275 2.974711873
0.285 2.967389853
0.295 2.958288957
0.305 2.947078707
0.315 2.933394496
0.325 2.916840913
0.335 2.896997061
0.345 2.873424055
0.355 2.845674768
0.365 2.813305795
0.375 2.775891434
0.385 2.733039376
0.395 2.684407576
0.405 2.629721678
0.415 2.56879221
0.425 2.501530678
0.435 2.427963625
0.445 2.348243768
0.455 2.262657348
0.465 2.171627017
0.475 2.075709743
0.485 1.975589508
0.495 1.872064813
0.505 1.766031358
0.515 1.658460515
0.525 1.550374514
0.535 1.442819451
0.545 1.336837395
0.555 1.233438898
0.565 1.133577222
0.575 1.038125446
0.585 0.9478574427
0.595 0.8634334376
0.605 0.7853905783
0.615 0.7141386105
0.625 0.6499604521
0.635 0.5930171756
0.645 0.5433566812
0.655 0.5009251837
0.665 0.4655805474
0.675 0.4371064985
0.685 0.4152268057
0.695 0.399618647
0.705 0.3899245507
0.715 0.3857625013
0.725 0.3867340106
0.735 0.3924301558
0.745 0.4024357638
0.755 0.4163320626
0.765 0.4336982121
0.775 0.454112175
0.785 0.477151381
0.795 0.5023935924
0.805 0.5294182925
0.815 0.5578088116
0.825 0.5871552806
0.835 0.6170583794
0.845 0.6471337317
0.855 0.6770167055
0.865 0.7063673016
0.875 0.7348747698
0.885 0.76226156
0.895 0.7882861831
0.905 0.8127444691
0.915 0.83546844
0.925 0.8563213875
0.935 0.8751853357
0.945 0.8919350275
0.955 0.9063636965
0.965 0.9180812898
0.975 0.925822495
0.985 0.9281142731
0.995 0.9113570768
1.005 -1.088642923
