X Density
0.005 2.995346216
0.015 2.992005948
0.025 2.986991836
0.035 2.979465715
0.045 2.968448686
0.055 2.952728033
0.065 2.930849654
0.075 2.901142028
0.085 2.861774373
0.095 2.810853477
0.105 2.746559425
0.115 2.667314223
0.125 2.571970089
0.135 2.459997329
0.145 2.331646802
0.155 2.188060455
0.165 2.031306568
0.175 1.864324214
0.185 1.690773418
0.195 1.514801475
0.205 1.340749463
0.215 1.172833154
0.225 1.014837321
0.235 0.8698604866
0.245 0.7401390405
0.255 0.6269668968
0.265 0.5307122398
0.275 0.4509192389
0.285 0.3864724112
0.295 0.3357960295
0.305 0.2970608789
0.315 0.268374917
0.325 0.247941377
0.335 0.234175726
0.345 0.225780001
0.355 0.2217782697
0.365 0.2215198671
0.375 0.2246577937
0.385 0.2311088398
0.395 0.2410004385
0.405 0.2546077327
0.415 0.2722834674
0.425 0.2943833804
0.435 0.3211906865
0.445 0.3528446933
0.455 0.3892799539
0.465 0.4301830381
0.475 0.4749734604
0.485 0.5228132998
0.495 0.5726466988
0.505 0.6232662711
0.515 0.6733992614
0.525 0.721803008
0.535 0.7673576128
0.545 0.8091441518
0.555 0.8464992037
0.565 0.8790404294
0.575 0.9066625502
0.585 0.9295074206
0.595 0.9479151431
0.605 0.9623648542
0.615 0.9734138123
0.625 0.9816420197
0.635 0.9876073165
0.645 0.9918132972
0.655 0.9946900322
0.665 0.9965857969
0.675 0.9977669571
0.685 0.9984228126
0.695 0.9986724084
0.705 0.9985708959
0.715 0.9981137817
0.725 0.9972382186
0.735 0.9958212854
0.745 0.993675965
0.755 0.9905462275
0.765 0.9861032526
0.775 0.9799453087
0.785 0.9716040383
0.795 0.9605597489
0.805 0.9462676278
0.815 0.9281955215
0.825 0.9058720775
0.835 0.8789418226
0.845 0.8472215227
0.855 0.8107503781
0.865 0.7698257631
0.875 0.7250166245
0.885 0.6771483038
0.895 0.6272548189
0.905 0.5764960881
0.915 0.526034741
0.925 0.4768559456
0.935 0.4294698187
0.945 0.3833917041
0.955 0.3358554896
0.965 0.2800136942
0.975 0.1949227592
0.985 0.05428247427
0.995 -0.3255079957
1.005 -2.325507996
